"3960","179","18","25500.00","1275.00","863.30","1275.00","2020-02-03 21:36:57","2020-03-05 04:05:01"
"3960","179","18","25500.00","1275.00","318.70","1275.00","2020-02-03 21:36:57","2020-03-07 07:21:51"
"17937","304","27","5500.00","184.00","368.00","184.00","2020-02-13 17:52:36","2020-03-07 07:05:36"
"18567","335","8","600.00","60.00","11.00","60.00","2020-02-07 03:46:14","2020-03-06 23:42:50"
"20632","357","8","500.00","50.00","50.00","50.00","2020-02-01 01:26:09","2020-03-02 19:07:45"
"13742","358","8","500.00","50.00","50.00","50.00","2020-02-01 16:42:59","2020-03-02 04:05:01"
"1838","359","8","100.00","10.00","10.00","10.00","2020-02-01 22:48:01","2020-03-02 21:22:55"
"18296","361","9","250.00","25.00","9.80","25.00","2020-02-02 06:16:29","2020-03-04 04:05:02"
"643","363","8","100.00","10.00","10.00","10.00","2020-02-02 10:46:42","2020-03-10 08:53:39"
"20523","367","8","250.00","25.00","25.00","25.00","2020-02-02 17:05:16","2020-03-02 14:59:59"
"322","373","6","100.00","10.00","20.00","10.00","2020-02-03 03:20:18","2020-03-07 05:21:50"
"17711","374","6","100.00","10.00","10.00","10.00","2020-02-03 05:19:21","2020-03-04 06:47:48"
"21084","375","28","5000.00","167.00","167.00","167.00","2020-02-03 05:27:26","2020-03-04 10:15:50"
"21093","376","8","100.00","10.00","10.00","10.00","2020-02-03 10:05:53","2020-03-04 20:01:41"
"20883","378","9","250.00","25.00","3.30","25.00","2020-02-03 19:54:58","2020-03-05 04:05:02"
"177","380","8","100.00","10.00","10.00","10.00","2020-02-04 01:43:59","2020-03-01 02:02:28"
"2554","382","8","100.00","10.00","10.00","10.00","2020-02-04 10:10:25","2020-03-09 10:07:07"
"3433","383","8","100.00","10.00","10.00","10.00","2020-02-04 12:03:00","2020-03-03 20:52:42"
"19516","387","8","250.00","25.00","25.00","25.00","2020-02-05 02:09:04","2020-03-03 20:52:13"
"21263","389","9","100.00","10.00","1.00","10.00","2020-02-05 14:08:23","2020-03-06 07:05:01"
"1122","393","8","100.00","10.00","10.00","10.00","2020-02-05 21:59:18","2020-03-05 19:43:21"
"6183","394","7","100.00","10.00","10.00","10.00","2020-02-05 22:16:49","2020-03-08 11:31:33"
"11467","395","8","100.00","10.00","10.00","10.00","2020-02-05 23:08:31","2020-03-06 03:05:58"
"3031","400","9","250.00","25.00","2.50","25.00","2020-02-06 06:51:08","2020-03-07 07:05:02"
"20026","403","8","500.00","50.00","50.00","50.00","2020-02-06 18:00:37","2020-03-05 14:44:56"
"18460","404","8","250.00","25.00","25.00","25.00","2020-02-06 18:28:23","2020-03-06 08:45:07"
"2977","406","8","100.00","10.00","10.00","10.00","2020-02-06 20:04:11","2020-03-05 22:53:46"
"1831","407","8","100.00","10.00","10.00","10.00","2020-02-06 23:28:47","2020-03-05 22:09:37"
"1897","408","8","100.00","10.00","10.00","10.00","2020-02-07 03:39:12","2020-03-02 23:54:11"
"6233","409","8","100.00","10.00","10.00","10.00","2020-02-07 07:43:00","2020-03-08 07:05:01"
"13584","412","8","100.00","10.00","10.00","10.00","2020-02-07 15:43:46","2020-03-05 10:44:18"
"14600","413","8","100.00","10.00","10.00","10.00","2020-02-07 17:01:21","2020-03-08 07:05:01"
"21546","416","8","1000.00","100.00","100.00","100.00","2020-02-07 22:42:32","2020-03-07 22:29:19"
"4725","417","8","100.00","10.00","10.00","10.00","2020-02-08 01:45:29","2020-03-08 07:05:02"
"2480","419","8","100.00","10.00","10.00","10.00","2020-02-08 19:01:43","2020-03-07 07:15:43"
"21628","420","19","3000.00","150.00","10.00","150.00","2020-02-08 23:31:48","2020-03-09 07:05:02"
"21642","421","8","250.00","25.00","25.00","25.00","2020-02-09 03:44:02","2020-03-08 02:40:25"
"779","423","9","100.00","10.00","6.00","10.00","2020-02-09 12:32:15","2020-03-10 07:05:01"
"18260","426","8","100.00","10.00","10.00","10.00","2020-02-09 19:43:53","2020-03-08 10:18:47"
"21022","427","8","1000.00","100.00","100.00","100.00","2020-02-09 19:50:55","2020-03-05 14:31:27"
"231","428","8","250.00","25.00","25.00","25.00","2020-02-09 20:59:29","2020-03-09 21:49:13"
"18068","429","8","1000.00","100.00","100.00","100.00","2020-02-10 05:31:13","2020-03-09 03:53:54"
"2751","433","8","100.00","10.00","10.00","10.00","2020-02-10 18:22:32","2020-03-07 06:30:37"
"2038","436","8","100.00","10.00","10.00","10.00","2020-02-10 21:13:07","2020-03-09 20:06:59"
"18394","440","8","100.00","10.00","10.00","10.00","2020-02-11 14:52:36","2020-03-09 12:37:51"
"21288","442","6","200.00","20.00","20.00","20.00","2020-02-26 03:34:41","2020-03-04 22:29:30"
"465","444","8","1000.00","100.00","100.00","100.00","2020-02-11 17:44:39","2020-03-03 23:41:37"
"19405","455","8","100.00","10.00","10.00","10.00","2020-02-12 14:38:42","2020-03-09 20:24:34"
"2145","456","8","100.00","10.00","10.00","10.00","2020-02-12 16:16:07","2020-03-02 23:59:59"
"282","461","8","100.00","10.00","10.00","10.00","2020-02-13 06:05:27","2020-03-08 02:03:02"
"21846","462","8","100.00","10.00","10.00","10.00","2020-02-13 06:07:38","2020-03-08 02:01:48"
"21501","466","8","100.00","10.00","10.00","10.00","2020-02-13 19:04:25","2020-03-05 09:12:54"
"22105","467","8","500.00","50.00","50.00","50.00","2020-02-13 23:05:19","2020-03-03 22:19:25"
"2059","477","8","100.00","10.00","10.00","10.00","2020-02-14 20:50:10","2020-03-03 19:31:47"
"1851","489","8","100.00","10.00","10.00","10.00","2020-02-15 15:45:28","2020-03-05 07:53:42"
"344","499","9","100.00","10.00","2.50","10.00","2020-02-15 21:37:18","2020-03-05 13:05:55"
"658","501","8","100.00","10.00","10.00","10.00","2020-02-15 23:11:23","2020-03-04 16:43:00"
"22334","504","8","100.00","10.00","10.00","10.00","2020-02-16 06:38:20","2020-03-07 03:13:19"
"22361","506","8","100.00","10.00","10.00","10.00","2020-02-16 17:08:33","2020-03-06 16:42:32"
"22333","511","7","100.00","10.00","20.00","10.00","2020-02-16 22:12:09","2020-03-05 22:46:08"
"22295","512","17","5000.00","250.00","250.00","250.00","2020-02-16 22:41:17","2020-03-08 14:51:32"
"22423","547","0","100.00","10.00","50.00","10.00","2020-02-19 23:03:05","2020-03-10 01:42:42"
"22423","547","0","100.00","10.00","40.00","10.00","2020-02-19 23:03:05","2020-03-10 09:59:17"
"21736","550","5","100.00","10.00","40.00","10.00","2020-02-20 01:01:07","2020-03-06 00:40:47"
"8919","565","8","500.00","50.00","50.00","50.00","2020-02-20 18:38:51","2020-03-07 20:49:02"
"22848","573","8","100.00","10.00","10.00","10.00","2020-02-21 15:23:47","2020-03-05 20:39:48"
"18022","576","8","100.00","10.00","10.00","10.00","2020-02-21 17:09:22","2020-03-02 14:56:28"
"16658","581","6","250.00","25.00","50.00","25.00","2020-02-21 21:15:43","2020-03-04 14:42:46"
"11363","602","9","1250.00","125.00","2.50","125.00","2020-02-29 18:42:07","2020-03-04 18:55:01"
"17709","658","7","250.00","25.00","25.00","25.00","2020-02-26 00:04:00","2020-03-04 06:52:13"
"23124","674","5","100.00","10.00","10.00","10.00","2020-02-26 18:36:55","2020-03-03 00:38:42"
"23124","674","5","100.00","10.00","10.00","10.00","2020-02-26 18:36:55","2020-03-03 01:28:04"
"23042","694","8","100.00","10.00","10.00","10.00","2020-02-27 10:53:35","2020-03-09 13:07:53"
"22310","697","8","100.00","10.00","10.00","10.00","2020-02-27 12:19:55","2020-03-05 13:18:10"
"23293","710","7","100.00","10.00","10.00","10.00","2020-02-27 18:04:06","2020-03-07 19:50:09"
"23293","710","7","100.00","10.00","10.00","10.00","2020-02-27 18:04:06","2020-03-07 20:20:11"
"148","756","0","100.00","10.00","90.00","10.00","2020-02-28 14:33:55","2020-03-01 02:52:14"
"23463","761","8","100.00","10.00","10.00","10.00","2020-02-28 15:20:50","2020-03-05 16:33:19"
"923","768","8","100.00","10.00","10.00","10.00","2020-02-28 16:50:48","2020-03-06 14:33:25"
"17738","771","28","10000.00","334.00","334.00","334.00","2020-02-28 17:24:54","2020-03-08 22:53:21"
"17323","788","7","100.00","10.00","10.00","10.00","2020-02-28 20:32:21","2020-03-09 07:07:49"
"964","800","8","100.00","10.00","10.00","10.00","2020-02-28 22:03:32","2020-03-01 22:23:03"
"17717","804","8","250.00","25.00","25.00","25.00","2020-02-28 22:46:44","2020-03-10 11:14:12"
"22972","806","8","100.00","10.00","10.00","10.00","2020-02-28 22:56:47","2020-03-10 11:23:09"
"15345","842","8","100.00","10.00","10.00","10.00","2020-02-29 13:52:15","2020-03-08 09:26:59"
"21474","919","7","100.00","10.00","20.00","10.00","2020-02-29 20:54:04","2020-03-07 13:47:56"
